port_code,port_name,country,cty_code,region
60441,Lae,Papua New Guinea,6040,Oceania
60447,Port Moresby,Papua New Guinea,6040,Oceania
60449,Rabaul,Papua New Guinea,6040,Oceania
60450,Wewak,Papua New Guinea,6040,Oceania
61400,Greymouth,New Zealand,6141,Oceania
61401,Auckland,New Zealand,6141,Oceania
61403,Bluff Harbor,New Zealand,6141,Oceania
61405,Christchurch,New Zealand,6141,Oceania
61406,Nelson,New Zealand,6141,Oceania
61407,Dunedin,New Zealand,6141,Oceania
61408,Gisborne,New Zealand,6141,Oceania
61415,Lyttelton,New Zealand,6141,Oceania
61416,Mangonui,New Zealand,6141,Oceania
61419,Napier,New Zealand,6141,Oceania
61423,New Plymouth,New Zealand,6141,Oceania
61431,Port Chalmers,New Zealand,6141,Oceania
61443,Tauranga; Taoranga,New Zealand,6141,Oceania
61445,Timaru,New Zealand,6141,Oceania
61447,Wellington,New Zealand,6141,Oceania
61460,Penrhyn,New Zealand,6141,Oceania
61461,Aviatu,New Zealand,6141,Oceania
61471,Tokelau,Tokelau,6143,Oceania
61481,Alofi,Niue,6144,Oceania
61500,All Other Samoa Ports,Samoa,6150,Oceania
61501,Apia,Samoa,6150,Oceania
62200,All Solomon Islands Ports,Solomon Islands,6223,Oceania
62201,Luganville,Vanuatu,6224,Oceania
62207,Palikulo,Vanuatu,6224,Oceania
62209,Port Vila,Vanuatu,6224,Oceania
62211,Pitcairn Islands,Pitcairn Islands,6225,Oceania
62215,All Gilbert Islands Ports,Kiribati,6226,Oceania
62220,Washington Island,Kiribati,6226,Oceania
62223,English Harbor,Kiribati,6226,Oceania
62225,Christmas Island,Kiribati,6226,Oceania
62227,All Caroline Islands Ports,Kiribati,6226,Oceania
62230,Honiara,Solomon Islands,6223,Oceania
62231,Funafuti Atoll,Tuvalu,6227,Oceania
62235,Munda,Solomon Islands,6223,Oceania
62240,Tulagi; Tulaghi,Solomon Islands,6223,Oceania
62245,Yandina,Solomon Islands,6223,Oceania
62299,All Other Southern Pacific Islands,Southern Pacific Islands,6864,Oceania
64100,Baie Ugue,New Caledonia,6412,Oceania
64109,Noumea,New Caledonia,6412,Oceania
64131,All Wallis and Futuna Ports,Wallis & Futuna,6413,Oceania
64132,"Mata-Utu, Futuna",Wallis & Futuna,6413,Oceania
64151,"Papeete, Tahiti",French Polynesia,6414,Oceania
64170,Bora Bora; Boro Boro,French Polynesia,6414,Oceania
64175,Raiatea Island,French Polynesia,6414,Oceania
64178,Hao,French Polynesia,6414,Oceania
64181,Makatea,French Polynesia,6414,Oceania
64191,Marquesas Islands,French Polynesia,6414,Oceania
64195,Clipperton Island,French Polynesia,6414,Oceania
68190,All Marshall Island Ports,Marshall Islands,6810,Oceania
68195,Majuro Atoll,Marshall Islands,6810,Oceania
68205,Chuuk; Truk; Truk Islands,Micronesia,6820,Oceania
68206,Kosrae; Kusei,Micronesia,6820,Oceania
68207,Pohnpei; Ponape,Micronesia,6820,Oceania
68209,Yap,Micronesia,6820,Oceania
68394,Koror,Palau (Pelew) Islands,6830,Oceania
68628,Savu; Suva; Suva Harbor,Fiji Islands,6863,Oceania
68630,Labasa; Lambasa,Fiji Islands,6863,Oceania
68651,Nauru,Nauru Island,6862,Oceania
68682,All Tonga Islands Ports,Tonga,6864,Oceania
68684,Haapai,Tonga,6864,Oceania
68686,Nukualofa,Tonga,6864,Oceania
68699,"All Other Pacific Islands, N.E.C. Ports",Other Pacific Islands N.E.C.,6864,Oceania
71400,El Jadida,Morocco,7140,Africa
71401,Casablanca,Morocco,7140,Africa
71403,Agadir,Morocco,7140,Africa
71410,Kenitra,Morocco,7140,Africa
71415,El Jorf Lasfar; Jorf Lasfar,Morocco,7140,Africa
71417,Nador,Morocco,7140,Africa
71418,Mohammedia,Morocco,7140,Africa
71419,Safi; Saffi,Morocco,7140,Africa
71420,Rabat,Morocco,7140,Africa
71425,Tangier,Morocco,7140,Africa
71427,Tanger Med,Morocco,7140,Africa
71499,All Other Morocco Mediterranean Ports,Morocco,7140,Africa
72100,Cherchell,Algeria,7210,Africa
72101,Algiers; Alger,Algeria,7210,Africa
72105,Arzew;Arziw,Algeria,7210,Africa
72107,Bejaia,Algeria,7210,Africa
72123,Annaba; Bona; Bone,Algeria,7210,Africa
72142,Ghazaouet; Ghazawet,Algeria,7210,Africa
72179,Oran,Algeria,7210,Africa
72189,Skikda,Algeria,7210,Africa
72300,Al Mahdiyah; Mahedia,Tunisia,7230,Africa
72301,Bizerte; Bizerta; Banzart,Tunisia,7230,Africa
72305,Gabes,Tunisia,7230,Africa
72310,La Goulette,Tunisia,7230,Africa
72315,As Sukhayrah,Tunisia,7230,Africa
72337,Sfax,Tunisia,7230,Africa
72357,Sousee; Susa,Tunisia,7230,Africa
72373,Tunis,Tunisia,7230,Africa
72500,All Other Libya Ports,Libya,7250,Africa
72501,Benghazi,Libya,7250,Africa
72515,Marsa al Brega; Marsa el Brega,Libya,7250,Africa
72516,Marsa al Hariga; Marsa el Hariga,Libya,7250,Africa
72517,Tobruk; Tobruch,Libya,7250,Africa
72519,As Sidr; Es Sider,Libya,7250,Africa
72520,Ras Lanuf,Libya,7250,Africa
72525,Tripoli,Libya,7250,Africa
72590,Zavia; Zawia Oil Terminal,Libya,7250,Africa
72900,Zuetina,Egypt,7290,Africa
72901,Alexandria,Egypt,7290,Africa
72905,Abu Kir Bay; Abu Qir; Abukir,Egypt,7290,Africa
72906,El Alamein,Egypt,7290,Africa
72912,Damietta; Mina Dumyat,Egypt,7290,Africa
72913,Bur Said; Port Said,Egypt,7290,Africa
72914,Sidi Kerir,Egypt,7290,Africa
72925,Ismailia; El Ismailiya;,Egypt,7290,Africa
72932,Ain Sukhna,Egypt,7290,Africa
72939,Ras Gharib,Egypt,7290,Africa
72940,Ras Shukheir,Egypt,7290,Africa
72945,Ras Sudr,Egypt,7290,Africa
72947,East Zeit Terminal,Egypt,7290,Africa
72948,Safaga,Egypt,7290,Africa
72949,Adabiya,Egypt,7290,Africa
72999,Abu Zenima; Abu Zanimah,Egypt,7290,Africa
73201,Port Sudan,Sudan,7321,Africa
73700,Dakhla,Western Sahara,7140,Africa
73701,Laayonne,Western Sahara,7140,Africa
73800,Bata,Equatorial Guinea,7380,Africa
73801,Malabo; Rey Malabo,Equatorial Guinea,7380,Africa
73802,Zafiro,Equatorial Guinea,7380,Africa
74100,All Other Mauritania Ports,Mauritania,7410,Africa
74110,Nouakchott,Mauritania,7410,Africa
74165,Nouadhibou,Mauritania,7410,Africa
74201,Bonaberi,Cameroon,7420,Africa
74213,Kribi,Cameroon,7420,Africa
74296,Moudi Terminal,Cameroon,7420,Africa
74297,Garoua,Cameroon,7420,Africa
74298,Limbe; Cap Limboh; Limboh Terminal; Cap Limboah; Victoria,Cameroon,7420,Africa
74299,All Other Cameroon Ports,Cameroon,7420,Africa
74473,Dakar,Senegal,7440,Africa
74490,Kaolak,Senegal,7440,Africa
74495,Ziguinchor,Senegal,7440,Africa
74499,Rufisque,Senegal,7440,Africa
74619,Conakry; Conakri; Konakri,Guinea,7460,Africa
74625,Kamsar,Guinea,7460,Africa
74699,All Other Guinea Ports,Guinea,7460,Africa
74751,Freetown,Sierra Leone,7470,Africa
74790,Bonthe,Sierra Leone,7470,Africa
74799,Pepel,Sierra Leone,7470,Africa
74825,Abidjan,Cote d’lvoire,7480,Africa
74826,Baobab Oil Field,Cote d’lvoire,7480,Africa
74827,San Pedro,Cote d’lvoire,7480,Africa
74829,Sassandra,Cote d’lvoire,7480,Africa
74899,Grand Bassam,Cote d’lvoire,7480,Africa
74900,Axim,Ghana,7490,Africa
74901,Accra,Ghana,7490,Africa
74985,Takoradi,Ghana,7490,Africa
74990,Tema,Ghana,7490,Africa
75041,Banjul,Gambia,7500,Africa
75099,All Other Gambia Ports,Gambia,7500,Africa
75200,Anecho,Togo,7520,Africa
75291,Lome,Togo,7520,Africa
75300,Abonnema,Nigeria,7530,Africa
75313,Apapa,Nigeria,7530,Africa
75315,Antan Terminal,Nigeria,7530,Africa
75320,Brass; Brass Terminal,Nigeria,7530,Africa
75322,Bonny,Nigeria,7530,Africa
75323,Ukpokiti,Nigeria,7530,Africa
75330,Calabar,Nigeria,7530,Africa
75345,Escravos; Escravos Oil Terminal,Nigeria,7530,Africa
75349,Forcados; Forcados Terminal,Nigeria,7530,Africa
75361,Koko,Nigeria,7530,Africa
75367,Lagos,Nigeria,7530,Africa
75380,Pennington; Pennington Terminal,Nigeria,7530,Africa
75383,Sapele,Nigeria,7530,Africa
75385,Okrika,Nigeria,7530,Africa
75387,Warri,Nigeria,7530,Africa
75389,Qua Iboe; Kwa Ibo Terminal; Que Iboe Terminal,Nigeria,7530,Africa
75500,All Other Gabon Ports,Gabon,7550,Africa
75501,Libreville,Gabon,7550,Africa
75503,Gamba,Gabon,7550,Africa
75505,Cap Lopez; Cape Lopez,Gabon,7550,Africa
75515,Lucina Terminal,Gabon,7550,Africa
75517,Oguendjo Terminal,Gabon,7550,Africa
75521,Owendo,Gabon,7550,Africa
75525,Port Gentil,Gabon,7550,Africa
75898,"Clarence Bay, Ascension Is",St. Helena,7580,Africa
75899,All St. Helena Ports,St. Helena,7580,Africa
76100,All Other Benin Ports,Benin,7610,Africa
76101,Cotonou,Benin,7610,Africa
76102,Seme Terminal,Benin,7610,Africa
76231,Cabinda,Angola,7620,Africa
76274,Lobito,Angola,7620,Africa
76278,Luanda,Angola,7620,Africa
76279,Namibe,Angola,7620,Africa
76280,Ambriz,Angola,7620,Africa
76281,Soyo Oil Terminal; Soyo-Quinfuquena terminal,Angola,7620,Africa
76282,Malongo Oil Terminal,Angola,7620,Africa
76283,Palanca Terminal,Angola,7620,Africa
76284,Takula; Takula Terminal,Angola,7620,Africa
76288,Lombo; Lombo Terminal; Port Lombo,Angola,7620,Africa
76290,Benguela,Angola,7620,Africa
76295,Novo Redondo,Angola,7620,Africa
76299,Cuio,Angola,7620,Africa
76300,All Other Congo (Brazzaville) Ports,Congo (Brazzaville),7630,Africa
76330,Yombo,Congo (Brazzaville),7630,Africa
76345,Djeno Terminal,Congo (Brazzaville),7630,Africa
76350,Pointe Noire,Congo (Brazzaville),7630,Africa
76465,Mindelo,Cape Verde,7643,Africa
76475,Praia; Porto Praia,Cape Verde,7643,Africa
76489,All Guinea-Bissau Ports,Guinea-Bissau,7642,Africa
76491,Sao Tome (St. Thomas),Sao Tome & Principe,7644,Africa
76495,All Other Sao Tome and Principe Ports,Sao Tome & Principe,7644,Africa
76499,Sal Island,Cape Verde,7643,Africa
76500,Greenville,Liberia,7650,Africa
76505,Buchanan,Liberia,7650,Africa
76510,Cape Palmas,Liberia,7650,Africa
76515,River Cess,Liberia,7650,Africa
76520,Sinoe,Liberia,7650,Africa
76529,Monrovia,Liberia,7650,Africa
76600,Banana,Congo (Kinshasha),7660,Africa
76637,Matadi,Congo (Kinshasha),7660,Africa
76638,Boma,Congo (Kinshasha),7660,Africa
76639,Moanda Terminal,Congo (Kinshasha),7660,Africa
77000,All Other Somalia Northern Region Ports,Somalia,7700,Africa
77001,Berbera,Somalia,7700,Africa
77051,Mogadishu; Mogadiscio; Muqdisho,Somalia,7700,Africa
77099,All Other Somalia Eastern Region Ports,Somalia,7700,Africa
77405,Aseb; Assab,Eritrea,7741,Africa
77409,Massawa; Mitsiwa; Massaua,Eritrea,7741,Africa
77419,All Other Eritrea Ports,Eritrea,7741,Africa
77701,Djibouti,Djibouti,7770,Africa
77913,Kilindini,Kenya,7790,Africa
77997,Lamu; Lamu Is,Kenya,7790,Africa
77999,All Other Kenya Ports,Kenya,7790,Africa
78000,All Other Seychelles Ports,Seychelles,7800,Africa
78083,Port Victoria; Victoria,Seychelles,7800,Africa
78089,Kismaayo; Kismayu; Chisimaio,Somalia,7700,Africa
78100,All Other British Indian Ocean Territory,British Indian Ocean Territory,7810,Africa
78101,Diego Garcia,British Indian Ocean Territory,7810,Africa
78351,Dar es Salaam,Tanzania,7830,Africa
78379,Tanga,Tanzania,7830,Africa
78385,Lindi,Tanzania,7830,Africa
78387,Zanzibar,Tanzania,7830,Africa
78390,Mtwara,Tanzania,7830,Africa
78395,Pemba Island,Tanzania,7830,Africa
78399,Kilwa Kivinje,Tanzania,7830,Africa
78500,All Other Mauritius Ports,Mauritius,7850,Africa
78501,Port Louis,Mauritius,7850,Africa
78700,Mocimboa de Praia,Mozambique,7870,Africa
78701,Beira,Mozambique,7870,Africa
78705,Chinde,Mozambique,7870,Africa
78710,Pebane,Mozambique,7870,Africa
78715,Quelimane,Mozambique,7870,Africa
78717,Maputo,Mozambique,7870,Africa
78725,Mozambique Island,Mozambique,7870,Africa
78735,Nacala,Mozambique,7870,Africa
78800,Antalaha,Madagascar (Malagasy),7880,Africa
78845,Tamatave,Madagascar (Malagasy),7880,Africa
78900,All Comoros Ports,Comoros,7890,Africa
78902,Moroni,Comoros,7890,Africa
79051,Pointe des Galets,Reunion,7904,Africa
79052,Saint Denis; St. Denis,Reunion,7904,Africa
79060,All French So & Antarctic Land,French Southern & Antarctic Lands,7905,Africa
79100,Mossel Bay; Mossel Baai,South Africa,7910,Africa
79101,Cape Town,South Africa,7910,Africa
79113,Durban,South Africa,7910,Africa
79125,East London,South Africa,7910,Africa
79145,Port Elizabeth,South Africa,7910,Africa
79155,Richard's Bay,South Africa,7910,Africa
79286,Walvis Baai; Walvis Bay,Namibia,7920,Africa
79297,Luderitz,Namibia,7920,Africa
79299,All Other Namibia Ports,Namibia,7920,Africa
80101,Alberta,Canada,1220,North America
80102,Manitoba,Canada,1220,North America
80103,Saskatchenwan,Canada,1220,North America
80104,Northwest Territories,Canada,1220,North America
80105,Yukon,Canada,1220,North America
80106,British Columbia,Canada,1220,North America
80107,Ontaria,Canada,1220,North America
80108,"Quebec, Que",Canada,1220,North America
80109,Quebec,Canada,1220,North America
80110,New Brunswick,Canada,1220,North America
80111,Prince Edward Island,Canada,1220,North America
80112,Newfoundland,Canada,1220,North America
80113,Nunavut,Canada,1220,North America
91115,"Christiansted, St. Croix",Virgin Islands,9110,US Territories
91125,"Hess Oil Terminal, St. Croix",Virgin Islands,9110,US Territories
91145,"Frederiksted, St. Croix",Virgin Islands,9110,US Territories
91149,St. Croix,Virgin Islands,9110,US Territories
91155,"Charlotte Amalie, St. Thomas",Virgin Islands,9110,US Territories
91160,"Cruz Bay, St. John Island",Virgin Islands,9110,US Territories
91195,All Other Virgin Islands Ports,Virgin Islands,9110,US Territories
92001,Military - Yokohama,Japan,5880,Asia
92002,Military – Naha,Japan,5880,Asia
92003,Military-Mannheim,Germany,4280,Europe
92004,Military-Germersheim,Germany,4280,Europe
92005,Military-Escravos,Nigeria,7530,Africa
92006,Military-Bass River Terminal,Nigeria,7530,Africa
92007,Military - Hsinhaing,China (Mainland),5700,Asia
92008,Military - Guangzhou,China (Mainland),5700,Asia
92009,Military - Tainjin,China (Mainland),5700,Asia
92010,Military - Quingdao,China (Mainland),5700,Asia
92011,Military–Port Kelang,Malaysia,5570,Asia
92012,Military-Kajang,Malaysia,5570,Asia
92013,Military-Al Zubair,Iraq,5050,Middle East
92014,Military-Oktyabrsk,Ukraine,4623,Europe
92015,Military-Mykolayiv,Ukraine,4623,Europe
92016,Military-Sfax,Tunisia,7230,Africa
92017,Military-Aschaffenburg,Germany,4280,Europe
92018,Military–Mina Qaboos,Oman,5230,Middle East
92019,Military-Muscat,Oman,5230,Middle East
93501,Guam Island,Guam,9350,US Territories
95101,Pago Pago Harbor,American Samoa,9510,US Territories
96165,Saipan,Northern Mariana Islands,9610,US Territories
96169,Tinian,Northern Mariana Islands,9610,US Territories
97001,"North Atlantic CMC (ME, VT, MA, RI, CT states)",Mexico,2010,Central America
97002,"New York CMC (NYC, NJ)",Mexico,2010,Central America
97003,East Great Lakes CMC (NY),Mexico,2010,Central America
97004,"Mid Atlantic CMC (PA, MD, DE)",Mexico,2010,Central America
97005,"South Atlantic CMC (WV, VA, NC, SC, GA)",Mexico,2010,Central America
97006,North Florida CMC,Mexico,2010,Central America
97007,South Florida CMC,Mexico,2010,Central America
97008,PR- Virgin Islands CMC,Mexico,2010,Central America
97009,"Gulf CMC (LA, MS, AL, AR, TN)",Mexico,2010,Central America
97010,East Texas CMC (Gulf Ports),Mexico,2010,Central America
97011,South Texas CM (Gulf Ports),Mexico,2010,Central America
97012,West Texas / New Mexico CMC,Mexico,2010,Central America
97013,Arizona CMC,Mexico,2010,Central America
97014,Southern California CMC (San Diego),Mexico,2010,Central America
97015,"South Pacific CMC (Southern CA, LA/ Long Beach)",Mexico,2010,Central America
97016,"Mid Pacific CMC (Northern CA, Hawaii)",Mexico,2010,Central America
97017,"North Pacific CMC (Portland, OR and Alaska)",Mexico,2010,Central America
97018,"NW Great Plains CMC (Includes WA sea coast, MT, ND part of MN)",Mexico,2010,Central America
97019,"Mid America CMC (SD, MN, WI, NE, IA, IL, IN, OH, KY, MO, KS)",Mexico,2010,Central America
97020,West Great Lakes CMC (MI),Mexico,2010,Central America
97101,Aguascalientes,Mexico,2010,Central America
97102,Baja California,Mexico,2010,Central America
97103,Baja California Sur,Mexico,2010,Central America
97104,Chihuahua,Mexico,2010,Central America
97105,Colima,Mexico,2010,Central America
97106,Campeche,Mexico,2010,Central America
97107,Coahuila,Mexico,2010,Central America
97108,Chiapas,Mexico,2010,Central America
97109,Distrito Federal,Mexico,2010,Central America
97110,Durango,Mexico,2010,Central America
97111,Guerrero,Mexico,2010,Central America
97112,Guanajuato,Mexico,2010,Central America
97113,Hidalgo,Mexico,2010,Central America
97114,Jalisco,Mexico,2010,Central America
97115,Michoacan,Mexico,2010,Central America
97116,Morelos,Mexico,2010,Central America
97117,Mexico,Mexico,2010,Central America
97118,Nayarit,Mexico,2010,Central America
97119,Nuevo Leon,Mexico,2010,Central America
97120,Oaxaca,Mexico,2010,Central America
97121,Puebla,Mexico,2010,Central America
97122,Quintana Roo,Mexico,2010,Central America
97123,Queretaro,Mexico,2010,Central America
97124,Sinaloa,Mexico,2010,Central America
97125,San Luis Potosi,Mexico,2010,Central America
97126,Sonora,Mexico,2010,Central America
97127,Tabasco,Mexico,2010,Central America
97128,Tlaxcala,Mexico,2010,Central America
97129,Tamaulipas,Mexico,2010,Central America
98000,All United States Outlying Islands,United States Outlying Islands,9800,US Territories
99900,High Seas (Outside U.S. Territorial Waters),United States Off-Shore Tanker Transshipment Points,,
99910,"High Seas, North Atlantic (Maine to Cape Hatteras)",United States Off-Shore Tanker Transshipment Points,,
99920,"High Seas, South Atlantic (Cape Hatteras to Florida)",United States Off-Shore Tanker Transshipment Points,,
99930,Gulf of Mexico,United States Off-Shore Tanker Transshipment Points,,
99940,"High Seas, North Pacific (Alaska, Washington, Oregon)",United States Off-Shore Tanker Transshipment Points,,
99950,"High Seas, South Pacific (California)",United States Off-Shore Tanker Transshipment Points,,
99999,Foreign Trade Zone in USA,United States Outlying Islands,9800,US Territories
