IMO_Clean,IMO_Original,VesselName,ShipType,DWT,Draft_m,TPC,MatchQuality
8805602,8805602,LINK STAR,Ro-ro cargo <=499 LM,4453,6.054,15.0,Exact
8805779,8805779,RITCHI MARU,"Tanker-5,000-7,499dwt",7111,7.274,14.9,Exact
8805808,8805808,STEPHEN V,,591,3.218,0.0,Exact
8806046,8806046,GUARDAFUI I,,3294,5.462,9.6,Exact
8806204,8806204,ASUKA II,"Cruise-50,000-99,999gt",8642,8.0,0.0,Exact
8806242,8806242,ATLANTIC ROSE,,5311,7.8,0.0,Exact
8806254,8806254,ASIA CEMENT NO. 3,,12332,8.502,0.0,Exact
8806292,8806292,SUMITOKU MARU No. 11,,1377,4.35,0.0,Exact
8806321,8806321,MIB-1,,1266,4.052,0.0,Exact
8806333,8806333,TRICHEM MARLIN,,1261,4.161,5.3,Exact
8806400,8806400,SUMIYOSHI MARU No. 8,,575,3.32,0.0,Exact
8806412,8806412,HAO HUNG 01,Bulk Carrier-Small Handy,21989,8.818,35.3,Exact
8807076,8807076,RAJA BASA I,"RoPax-5,000-9,999gt",1823,3.752,0.0,Exact
8807105,8807105,APOLLON HELLAS,,1032,3.514,0.0,Exact
8807131,8807131,TRANS-ASIA 3,,1292,4.5,0.0,Exact
8807155,8807155,NEPTUNE AVRA,"PCC/PCTC 1,500-1,999 cars",4692,6.62,0.0,Exact
8807416,8807416,AMBAL,,10140,6.5,34.6,Exact
8807430,8807430,SEIN QUEEN,"Reefer-5,000-7,999dwt",7101,7.615,0.0,Exact
8807636,8807636,ALKHALIL,"Reefer-2,000-4,999dwt",4433,6.514,14.4,Exact
8807662,8807662,FRIO POSEIDON,"Reefer-=>8,000dwt",11438,9.417,0.0,Exact
8807753,8807753,NEIL,"Bulk Carrier-<=4,999dwt",990,2.552,0.0,Exact
8807765,8807765,MITRAYANI,"Bulk Carrier-<=4,999dwt",1643,2.952,0.0,Exact
8807997,8807997,STAR BREEZE,"Cruise-10,000-49,999gt",1818,5.4,0.0,Exact
8808082,8808082,MILA UTAMA,PCC/PCTC <=499 cars,4912,6.095,0.0,Exact
8808147,8808147,GESIT,,6527,6.618,16.2,Exact
8808161,8808161,SEI SHIN,"Reefer-2,000-4,999dwt",2267,4.972,0.0,Exact
8808214,8808214,TOKUHIRO,,1140,4.1,0.0,Exact
8808252,8808252,KAI HANG 168,"Reefer-<=1,999dwt",1752,4.372,0.0,Exact
8808264,8808264,BELLA,,3121,4.8,0.0,Exact
8808434,8808434,KIN,,494,3.22,0.0,Exact
8808484,8808484,BUANA MAS PALMYNDO,,2408,5.3,0.0,Exact
8808513,8808513,ENDURO,Tanker-MR2,40439,11.202,49.1,Exact
8808525,8808525,BRONCO,Tanker-MR1,39999,11.15,49.3,Exact
8808707,8808707,WINE TRADER,,6259,6.21,15.0,Exact
8809921,8809921,FRONT PUFFIN,,109951,14.99,95.0,Exact
8809983,8809983,HAWSEPIPER,,324,5.498,0.0,Exact
8810190,8810190,URGULL,"Reefer-2,000-4,999dwt",3202,5.6,0.0,Exact
8810281,8810281,SAMIL NO. 501,,3371,4.252,0.0,Exact
8810310,8810310,SUBARU,"Reefer-<=1,999dwt",1354,4.369,6.6,Exact
8810322,8810322,FERIMAS ANUGERAH,,632,3.418,0.0,Exact
8810413,8810413,HEIAN MARU No. 2,,1750,4.5,0.0,Exact
8810645,8810645,SEIN GALAXY,"Reefer-2,000-4,999dwt",4218,6.213,0.0,Exact
8810657,8810657,TAIYU,"Reefer-<=1,999dwt",1930,4.271,0.0,Exact
8810669,8810669,PRINSES DIANE 2,"Reefer-<=1,999dwt",1930,4.271,0.0,Exact
8810786,8810786,NINA M,"Reefer-5,000-7,999dwt",5450,7.82,0.0,Exact
8810827,8810827,BUANA MAS PERMAI,,1335,3.8,0.0,Exact
8811065,8811065,XIN YUE,,1380,4.438,0.0,Exact
8811132,8811132,JA YANG,,8142,7.213,0.0,Exact
8811572,8811572,VISMAR,"Reefer-<=1,999dwt",1021,2.5,0.0,Exact
8811675,8811675,PAMYAT ILICHA,"Reefer-=>8,000dwt",11714,9.6,23.4,Exact
8812710,8812710,GANG HAI 666,Bulk Carrier-Large Handy,27934,9.414,41.2,Exact
8812849,8812849,WESTRAC,,0,4.268,0.0,Exact
8813037,8813037,AL FAROUK,,2177,4.25,0.0,Exact
8813154,8813154,VASSILIOS,"Ro-ro cargo 2,000-2,999 LM",13772,8.502,36.8,Exact
8813623,8813623,SEIN SKY,"Reefer-5,000-7,999dwt",6756,7.516,0.0,Exact
8813984,8813984,ILHEN RASO,,50,1.6,0.0,Exact
8814744,8814744,CROWN IRIS,"Cruise-10,000-49,999gt",2700,6.2,0.0,Exact
8814861,8814861,HERCULES 300,"Tanker-5,000-7,499dwt",6608,6.001,15.0,Exact
8814926,8814926,CHOEI MARU,,503,3.473,0.0,Exact
8814938,8814938,MASUFUKU MARU,,550,3.45,0.0,Exact
8814990,8814990,YOUNG,,1748,4.512,0.0,Exact
8815009,8815009,POSYET,"Reefer-2,000-4,999dwt",4232,7.014,0.0,Exact
8815023,8815023,YUN RUN 1,"Reefer-5,000-7,999dwt",5092,7.114,0.0,Exact
8815449,8815449,FERIMAS SENTOSA,,780,3.64,0.0,Exact
8815530,8815530,ST. AUGUSTINE OF HIPPO,,1200,5.0,0.0,Exact
8815578,8815578,TAISEI MARU No. 21,,390,3.101,0.0,Exact
8816352,8816352,SIRIOS CEMENT V,,3399,5.313,0.0,Exact
8816364,8816364,PRILLY,,4409,6.113,0.0,Exact
8816481,8816481,KINSEI MARU No. 18,,2100,4.5,0.0,Exact
8817019,8817019,ANITA,,3999,5.2,0.0,Exact
8817057,8817057,YING HUA,Ro-ro cargo 500-999 LM,5132,6.166,0.0,Exact
8817069,8817069,SEJU PIONEER,Ro-ro cargo 500-999 LM,5381,6.062,0.0,Exact
8817095,8817095,EASTERN FAIR,,6519,6.618,16.2,Exact
8817227,8817227,ASIA PIONERR,,500,3.061,0.0,Exact
8817631,8817631,NIPPON MARU,"Cruise-10,000-49,999gt",4840,6.56,30.6,Exact
8817801,8817801,IZAR ARGIA,"Reefer-2,000-4,999dwt",4950,6.6,13.6,Exact
8817887,8817887,KEEGAN FOSS,,0,4.2,0.0,Exact
8818300,8818300,GRYF,"RoPax-10,000-19,999gt",6934,5.92,30.7,Exact
8818312,8818312,LIDER EXPRESS,"RoPax-10,000-19,999gt",6934,5.9,30.7,Exact
8818764,8818764,ADIMI,Ro-ro cargo <=499 LM,4355,6.1,15.0,Exact
8818843,8818843,GAS ZEINA,LPG-Medium Gas Carrier,29271,11.485,39.2,Exact
8818910,8818910,FPSO CENDOR,,100020,14.338,88.3,Exact
8819275,8819275,SCOMBRUS,"Reefer-5,000-7,999dwt",6120,7.41,0.0,Exact
8819299,8819299,GREEN AUSTEVOLL,"Reefer-5,000-7,999dwt",6000,7.41,0.0,Exact
8819316,8819316,AHMADLI,"Tanker-5,000-7,499dwt",7410,5.301,20.0,Exact
8819691,8819691,QIAN YUAN,"Reefer-<=1,999dwt",1753,4.372,0.0,Exact
8819926,8819926,DITLEV,"Reefer-=>8,000dwt",16950,10.0,31.9,Exact
8819938,8819938,IVAR,"Reefer-=>8,000dwt",16950,10.0,31.9,Exact
8820169,8820169,HELEN 118,,1025,3.9,7.2,Exact
8820432,8820432,KONGO MARU,,482,3.01,0.0,Exact
8820494,8820494,JUNSHO MARU,,460,3.072,0.0,Exact
8820561,8820561,EIHO MARU No. 3,,1488,4.42,0.0,Exact
8820690,8820690,SHOHO MARU No. 8,,1198,4.164,0.0,Exact
8820858,8820858,TRANSPORTER,"Ro-ro cargo 1,000-1,499 LM",5387,6.363,18.1,Exact
8820860,8820860,LINK GALAXY,"Ro-ro cargo 1,000-1,499 LM",5409,6.363,18.1,Exact
8821096,8821096,KYOEI MARU No. 22,,407,3.073,0.0,Exact
8821101,8821101,SANEI MARU No. 21,,405,3.073,0.0,Exact
8821266,8821266,KOYO MARU,,450,2.75,0.0,Exact
8821486,8821486,HALLA No. 1,,2025,4.413,0.0,Exact
8821747,8821747,NEPTUNUS,"Tanker-5,000-7,499dwt",7035,7.1,14.9,Exact
8821759,8821759,KHAIR WADE,"Tanker-5,000-7,499dwt",7030,7.1,14.9,Exact
8821761,8821761,NIMBUS SPB,"Tanker-5,000-7,499dwt",7070,7.1,14.9,Exact
8822076,8822076,STARLITE JUPITER,Ro-ro cargo <=499 LM,216,2.69,0.0,Exact
8822090,8822090,SUMATRA,PCC/PCTC 500-999 cars,2662,5.59,0.0,Exact
8822105,8822105,DEVELOPMENT,,11098,7.916,21.0,Exact
8822117,8822117,MM SEJATI,PCC/PCTC <=499 cars,3559,6.429,0.0,Exact
8822155,8822155,AGIA THEODORA,,1046,3.901,0.0,Exact
8822167,8822167,MARIA BUONO,,1039,3.91,0.0,Exact
8822210,8822210,HALUAN SENTOSA,,1500,4.417,0.0,Exact
8822222,8822222,RAJARAKATA,"RoPax-5,000-9,999gt",3352,5.5,0.0,Exact
8822246,8822246,HATSUEI MARU,,360,2.0,0.0,Exact
8822260,8822260,JANG UN,Bulk Carrier-Small Handy,22273,9.115,32.9,Exact
8822313,8822313,KATSU MARU No. 8,,557,3.37,0.0,Exact
8822442,8822442,GUADALUPE,,28001,11.0,0.0,Exact
8822454,8822454,YUKON,,27813,11.0,0.0,Exact
8822466,8822466,RAPPAHANNOCK,,27870,11.0,19.9,Exact
8823173,8823173,FERRY YUKI,Ro-ro cargo <=499 LM,250,2.35,0.0,Exact
8823240,8823240,MA. FILIPINAS,,604,3.02,0.0,Exact
8823379,8823379,MIYAKO MARU NO. 25,,923,4.17,0.0,Exact
8823484,8823484,SHINYO MARU No. 1,,405,2.64,0.0,Exact
8823501,8823501,YUSEI MARU No. 30,,446,3.07,0.0,Exact
8823525,8823525,ONOGOU,,521,3.61,0.0,Exact
8823551,8823551,OKUEI MARU,,534,3.2,0.0,Exact
8823563,8823563,HAKUSAN MARU No. 8,,648,3.47,0.0,Exact
8823575,8823575,NIKKO MARU,,655,3.48,0.0,Exact
8823692,8823692,MUTIARA ENERGI I,,450,3.1,0.0,Exact
8823965,8823965,SIENKIEWICZ,,401,3.3,0.0,Exact
8824000,8824000,K. K. 18,,787,2.9,0.0,Exact
8824206,8824206,WENVEE TRES,,1208,4.47,0.0,Exact
8824361,8824361,KYOWA MARU No. 8,,374,2.97,0.0,Exact
8825652,8825652,JIN HU 6,,626,3.9,0.0,Exact
8825743,8825743,MUARA INDAH PERMAI,,0,1.44,0.0,Exact
8826759,8826759,TAVRIA,"Reefer-5,000-7,999dwt",5250,6.48,0.0,Exact
8827325,8827325,BHAITA CATURTYA,,0,2.22,0.0,Exact
8827337,8827337,TRIGUNA SEPULUH,,0,1.5,0.0,Exact
8827571,8827571,ACCORD,,1296,3.612,0.0,Exact
8829517,8829517,JIAN SHE 22,"Tanker-5,000-7,499dwt",5263,6.38,0.0,Exact
8830528,8830528,MIN YOU 11,"Tanker-5,000-7,499dwt",5288,6.4,0.0,Exact
8830932,8830932,BALTIMORE,,297,4.94,0.0,Exact
8831261,8831261,NAPHT AL YEMEN 5,"Tanker-5,000-7,499dwt",5037,4.2,0.0,Exact
8831833,8831833,MING ZHOU 7,"Bulk Carrier-<=4,999dwt",4143,5.8,0.0,Exact
8831871,8831871,MING ZHOU 9,"Bulk Carrier-<=4,999dwt",4143,5.8,0.0,Exact
8831962,8831962,XIN SHANG HAI YOU LUN,,2894,3.8,0.0,Exact
8832019,8832019,CHANG DE 3,"Reefer-<=1,999dwt",668,0.0,0.0,Exact
8832069,8832069,KAPITAN KIRICHENKO,"Reefer-5,000-7,999dwt",7912,7.88,0.0,Exact
8832203,8832203,YUE HAI,"Reefer-<=1,999dwt",236,2.85,0.0,Exact
8832435,8832435,ZHE HAI 312,"Bulk Carrier-<=4,999dwt",4812,5.8,0.0,Exact
8833283,8833283,WANG XIN,,1110,3.8,0.0,Exact
8833673,8833673,FENG HAI 58,"Reefer-<=1,999dwt",576,3.5,0.0,Exact
8833879,8833879,INVINCIBLE,,678,4.56,0.0,Exact
8834081,8834081,DONG SUNG,,1075,2.9,0.0,Exact
8834483,8834483,KAPITAN PRYAKHA,"Reefer-5,000-7,999dwt",7912,7.88,0.0,Exact
8834615,8834615,SHALA,"Bulk Carrier-<=4,999dwt",3280,3.8,0.0,Exact
8834902,8834902,NARRAGANSETT,,0,4.744,0.0,Exact
8834926,8834926,NAVAJO,,845,5.27,0.0,Exact
8835011,8835011,PATRIA,,1069,2.8,0.0,Exact
8835097,8835097,OSCAR ELTON SETTE,,769,4.611,0.0,Exact
8835102,8835102,JOAN ROSE,,0,5.93,0.0,Exact
8835114,8835114,OKEANOS EXPLORER,,731,4.611,0.0,Exact
8835126,8835126,ANDREW K,,0,0.0,0.0,Exact
8835138,8835138,JUPITER,,0,4.874,0.0,Exact
8835140,8835140,WILLIAM M,,0,0.0,0.0,Exact
8835152,8835152,C-TRACTOR 2,,0,3.34,0.0,Exact
8835164,8835164,C-TRACTOR 3,,0,3.34,0.0,Exact
8835176,8835176,C-TRACTOR 4,,0,3.34,0.0,Exact
8835205,8835205,THE DEACON,,0,4.874,0.0,Exact
8835229,8835229,WORTHY,,0,4.611,0.0,Exact
8835231,8835231,OCEAN TITAN,,742,4.611,0.0,Exact
8835475,8835475,SIOUX,,864,4.743,0.0,Exact
8835487,8835487,CATAWBA,,835,4.743,0.0,Exact
8835566,8835566,PREVAIL,,799,4.54,0.0,Exact
8835619,8835619,HIIALAKAI,,826,4.56,0.0,Exact
8835736,8835736,LADY GENEVIEVE,,88,3.64,0.0,Exact
8836417,8836417,PROASSIST II,,0,0.0,0.0,Exact
8836546,8836546,JENNIFER ANN,,0,0.0,0.0,Exact
8836558,8836558,MARY ELLEN JONES,,0,0.0,0.0,Exact
8836584,8836584,TENNESSEE,,0,0.0,0.0,Exact
8836596,8836596,RACHAEL MAYES,,0,0.0,0.0,Exact
8836625,8836625,W SCOTT NOBLE,,0,0.0,0.0,Exact
8836637,8836637,MARTHA LYNN,,0,0.0,0.0,Exact
8836649,8836649,SALLY BROMFIELD,,0,0.0,0.0,Exact
8836651,8836651,CAROL MCMANUS,,0,0.0,0.0,Exact
8836663,8836663,CAMILLE B BARRETT,,0,0.0,0.0,Exact
8836687,8836687,LES GRIMM,,0,0.0,0.0,Exact
8837667,8837667,SUMBER MAS No. 5,,0,1.45,0.0,Exact
8839029,8839029,SEAPRODEX 04,"Reefer-<=1,999dwt",150,3.1,0.0,Exact
8839031,8839031,SONG DOC 01,"Reefer-<=1,999dwt",100,2.6,0.0,Exact
8839380,8839380,EISHIN MARU No. 38,,600,3.42,0.0,Exact
8839603,8839603,HEISEI MARU No. 1,,700,3.5,0.0,Exact
8839691,8839691,SINAR NUSANTARA 11,,1049,3.9,0.0,Exact
8839768,8839768,DJO NO. 1,,549,3.27,0.0,Exact
8839809,8839809,CAHAYA BARU NO. 2,,543,3.28,0.0,Exact
8839823,8839823,CSK DOS,,541,3.27,0.0,Exact
8839885,8839885,FLASH,,1693,4.35,0.0,Exact
8839990,8839990,DAIYU MARU No. 8,,499,4.0,0.0,Exact
8840028,8840028,PARASTOK,,580,3.3,0.0,Exact
8840042,8840042,SHUNKO MARU,,828,3.85,0.0,Exact
8840274,8840274,FU YUAN YU 98,,315,3.1,0.0,Exact
8840298,8840298,LAI HU NO. 7,,858,1.0,0.0,Exact
8840585,8840585,SAITA MARU,,447,3.42,0.0,Exact
8840858,8840858,HONOUR,,717,3.45,0.0,Exact
8841424,8841424,RAOUL F,,332,2.966,0.0,Exact
8841553,8841553,CAROLINE G.,,500,3.225,0.0,Exact
8841773,8841773,SATURN,,0,3.556,0.0,Exact
8841785,8841785,LUTHER,,0,3.72,0.0,Exact
8841814,8841814,REALIST,,0,3.015,0.0,Exact
8841826,8841826,RICHARD BRUSCO,,0,4.372,0.0,Exact
8841864,8841864,BRINN COURTNEY,,0,3.86,0.0,Exact
8841888,8841888,PMS III,,796,0.0,0.0,Exact
8841890,8841890,MINDY B,,0,2.879,0.0,Exact
8841905,8841905,THOMAS D WITTE,,0,3.181,0.0,Exact
8841917,8841917,SADIE,,211,3.873,0.0,Exact
8841943,8841943,BRIAN S,,0,3.511,0.0,Exact
8841955,8841955,VICTORY,,0,3.686,0.0,Exact
8841967,8841967,NATHAN S,,0,3.101,0.0,Exact
8842002,8842002,CORNELL,,0,3.889,0.0,Exact
8842105,8842105,MARGARET FLOWERS,,0,0.0,0.0,Exact
8842284,8842284,AMERICAN CONTENDER,,0,0.0,0.0,Exact
8842296,8842296,AMERICAN EMERALD,,0,0.0,0.0,Exact
8842313,8842313,EVA WALKER,,0,0.0,0.0,Exact
8842337,8842337,ARTHUR J. CARSON,,0,2.75,0.0,Exact
8842351,8842351,MAIA H,,0,0.0,0.0,Exact
8842363,8842363,BAYOU BRAVE,,0,0.0,0.0,Exact
8842404,8842404,KATHERINE ANNE,,0,0.0,0.0,Exact
8842416,8842416,PACIFIC PATRIOT,,0,0.0,0.0,Exact
8842442,8842442,HERCULES,,0,0.0,0.0,Exact
8842454,8842454,SAN JOAQUIN RIVER,,0,0.0,0.0,Exact
8842466,8842466,KILLEEN,,0,0.0,0.0,Exact
8842478,8842478,WESTERN FLYER,"Bulk Carrier-<=4,999dwt",3681,3.71,0.0,Exact
8842480,8842480,WESTERN STAR,"Bulk Carrier-<=4,999dwt",2945,3.71,0.0,Exact
8842533,8842533,GEOLOG PECHKUROV,"Reefer-<=1,999dwt",901,4.04,0.0,Exact
8843551,8843551,SEASIA 201,,1680,2.74,0.0,Exact
8843628,8843628,JU WEN CHENG,"Reefer-<=1,999dwt",300,2.99,0.0,Exact
8843630,8843630,HAI YUN,"Reefer-<=1,999dwt",361,2.99,0.0,Exact
8843642,8843642,HAI XING 2,"Reefer-<=1,999dwt",361,3.05,0.0,Exact
8843769,8843769,HU YU 801,"Reefer-<=1,999dwt",185,2.8,0.0,Exact
8843939,8843939,LIAO CHANG LENG 2,"Reefer-<=1,999dwt",290,3.13,0.0,Exact
8843965,8843965,LIAO YU YUN 54,"Reefer-<=1,999dwt",430,3.36,0.0,Exact
8843991,8843991,ZHOU SHAN 17,"Reefer-<=1,999dwt",772,3.75,0.0,Exact
8844000,8844000,JING LENG 2,"Reefer-<=1,999dwt",850,3.75,0.0,Exact
8844452,8844452,TAISHO MARU No. 8,,336,2.8,0.0,Exact
8844476,8844476,KOJIN MARU No. 3,,411,2.7,0.0,Exact
8844505,8844505,PENG YANG,,1383,4.52,0.0,Exact
8844543,8844543,SHIBAURA MARU NO. 21,,350,2.8,0.0,Exact
8844567,8844567,MAHAN 2,,1033,3.97,0.0,Exact
8844737,8844737,SHOUN MARU No. 2,,411,2.75,0.0,Exact
8844816,8844816,ANUGERAH DEWI - 15,,447,3.01,0.0,Exact
8844842,8844842,FU YUAN YU 99,,350,3.28,0.0,Exact
8844854,8844854,SHOUN MARU NO. 2,,345,2.9,0.0,Exact
8845339,8845339,RONALD L SENSENBACH,,0,0.0,0.0,Exact
8845365,8845365,RICK HARNACK,,0,0.0,0.0,Exact
8845717,8845717,FRIO MURMANSK,"Reefer-5,000-7,999dwt",7911,7.88,0.0,Exact
8846163,8846163,MISS LIZZY,,0,0.0,0.0,Exact
8846187,8846187,DAVID M O LOUGHLIN,,0,0.0,0.0,Exact
8846199,8846199,ELIZABETH R CHASE,,0,0.0,0.0,Exact
8846448,8846448,KAPETAN MRS,,400,3.79,0.0,Exact
8846747,8846747,STIMFALIA,,457,4.2,0.0,Exact
8847014,8847014,AKU,,0,0.0,0.0,Exact
8847595,8847595,ST. FRANCIS XAVIER,"RoPax-10,000-19,999gt",3716,5.45,0.0,Exact
8848264,8848264,NAN HANG 929,,3206,5.687,0.0,Exact
8848305,8848305,SAM O'CAT,,347,2.21,0.0,Exact
8848317,8848317,EMMANUEL,,0,2.0,0.0,Exact
8848628,8848628,GRIGORIY BUGROV,"Tanker-5,000-7,499dwt",6677,4.46,0.0,Exact
8849373,8849373,ALLECO CARRIER,,432,2.411,0.0,Exact
8849385,8849385,SEA ROSE,,0,0.0,0.0,Exact
8850499,8850499,DAE HUNG RA SON 2,"Reefer-<=1,999dwt",169,0.0,0.0,Exact
8850621,8850621,HUI FAN,"Reefer-<=1,999dwt",243,2.69,0.0,Exact
8850798,8850798,KATSUEI MARU 1,"Reefer-<=1,999dwt",165,0.0,0.0,Exact
8850841,8850841,BISTARI 18,,700,3.67,0.0,Exact
8850853,8850853,ZUISHO MARU NO. 18,,1358,4.21,0.0,Exact
8850994,8850994,SKAGIT CHIEF,,0,0.0,0.0,Exact
8851015,8851015,SCHWEIGER,,0,0.0,0.0,Exact
8851027,8851027,CASCADES,,0,0.0,0.0,Exact
8851039,8851039,CLEARWATER,,0,0.0,0.0,Exact
8851041,8851041,PROASSIST I,,0,0.0,0.0,Exact
8851053,8851053,CAROLYN H,,0,1.0,0.0,Exact
8851065,8851065,SILAS JAMES,,0,0.0,0.0,Exact
8851118,8851118,SUE KOSSOW,,0,0.0,0.0,Exact
8851120,8851120,UNCLE GEORGE,,0,0.0,0.0,Exact
8851144,8851144,ELIZABETH,,0,0.0,0.0,Exact
8851156,8851156,RIKKI S,,0,0.0,0.0,Exact
8851170,8851170,BIG JOHN,,182,2.9,0.0,Exact
8851182,8851182,LA JEAN-PIERRE,,0,0.0,0.0,Exact
8851209,8851209,ELIZABETH ANN,,0,0.0,0.0,Exact
8851273,8851273,LAKE CHARLES,,0,0.0,0.0,Exact
8851285,8851285,CHOCTAW,,0,0.0,0.0,Exact
8851297,8851297,BRIAN NICHOLAS,,0,0.0,0.0,Exact
8851314,8851314,MISS AUDREY,,0,0.0,0.0,Exact
8851326,8851326,AMELIA FAITH,,0,0.0,0.0,Exact
8851338,8851338,TEXAS,,0,0.0,0.0,Exact
8851376,8851376,PRESAGER,,0,0.0,0.0,Exact
8851405,8851405,TENJIN MARU NO. 12,,1086,4.17,0.0,Exact
8851417,8851417,LOU ANNA GUIDRY,,0,0.0,0.0,Exact
8851481,8851481,RUTH LUCILLE,,0,0.0,0.0,Exact
8851493,8851493,JENNIE B.,,0,0.0,0.0,Exact
8851508,8851508,ETHAN B.,,0,0.0,0.0,Exact
8851687,8851687,FISH HAWK,,0,0.0,0.0,Exact
8851730,8851730,AMERICAN,,0,0.0,0.0,Exact
8852100,8852100,PALANGA,,1211,0.0,0.0,Exact
8852318,8852318,FORT CLINCH,,0,2.72,0.0,Exact
8852497,8852497,CHEETAH,,0,0.0,0.0,Exact
8852576,8852576,DIANE H,,0,0.0,0.0,Exact
8852590,8852590,WAHOO,,0,0.0,0.0,Exact
8852722,8852722,PINUCCHIA,,0,3.5,0.0,Exact
8852746,8852746,MARIA,,0,0.0,0.0,Exact
8853752,8853752,KATSU MARU No. 31,,699,3.62,0.0,Exact
8853867,8853867,MIYAKO MARU No. 18,,718,3.68,0.0,Exact
8854043,8854043,HORAI MARU No. 55,,1401,4.6,0.0,Exact
8854067,8854067,CHITOSE MARU NO. 5,,997,4.1,0.0,Exact
8855463,8855463,COASTAL PROGRESS,"Reefer-2,000-4,999dwt",2133,0.0,0.0,Exact
8856857,8856857,LIZ ALMA,,0,3.5,0.0,Exact
8857667,8857667,SAKHALIN-10,,2820,6.6,0.0,Exact
8858453,8858453,LINDA W,,0,0.0,0.0,Exact
8858740,8858740,MARIA GALANTA,,1713,1.12,0.0,Exact
8858843,8858843,VICTORIA 301,,1149,4.011,5.2,Exact
8859005,8859005,IZUMI MARU No. 3,,374,2.7,0.0,Exact
8859017,8859017,ASAZURU,,604,3.37,0.0,Exact
8859718,8859718,DON,,779,2.66,0.0,Exact
8859859,8859859,KAREL,,296,3.12,0.0,Exact
8860042,8860042,PULAU SALJU,"Reefer-<=1,999dwt",344,0.0,0.0,Exact
8860066,8860066,HE HONG,Containership-Small Feeder,8276,6.0,0.0,Exact
8860133,8860133,OKHA,,656,5.0,0.0,Exact
8860406,8860406,NEPTUNE,,0,3.84,0.0,Exact
8860432,8860432,FRIO SEVASTOPOLIS,"Reefer-5,000-7,999dwt",7911,6.48,50.0,Exact
8860444,8860444,SEA FUTURE,"Reefer-5,000-7,999dwt",7911,7.89,50.0,Exact
8860509,8860509,NEPTUN-2,"Reefer-<=1,999dwt",70,2.1,0.0,Exact
8860793,8860793,TOM ROGERS,,0,0.0,0.0,Exact
8860822,8860822,KAMA,"Bulk Carrier-<=4,999dwt",3280,3.8,0.0,Exact
8861620,8861620,DELTA DOE,,0,0.0,0.0,Exact
8862909,8862909,ORION,"Tanker-5,000-7,499dwt",5029,3.582,0.0,Exact
8863496,8863496,HAI FENG 823,"Reefer-<=1,999dwt",1013,4.1,0.0,Exact
8863604,8863604,TAIHAI 6,"Bulk Carrier-<=4,999dwt",2145,4.8,0.0,Exact
8863630,8863630,LU RONG LENG 69,"Reefer-<=1,999dwt",381,3.15,0.0,Exact
8863642,8863642,CHANG HAI II,"Reefer-<=1,999dwt",779,3.63,0.0,Exact
8863836,8863836,HAI TONG,"Reefer-<=1,999dwt",194,2.81,0.0,Exact
8863848,8863848,MING CHUAN 1,"Reefer-<=1,999dwt",135,2.75,0.0,Exact
8864139,8864139,RIK NO. 2,,478,3.02,0.0,Exact
8864191,8864191,ACCARES 1,,1100,3.1,0.0,Exact
8864256,8864256,KOBE KYUSHU MARU,,450,3.0,0.0,Exact
8864347,8864347,TANIN,,398,2.97,0.0,Exact
8864438,8864438,TAIYO MARU,,423,2.95,0.0,Exact
8864464,8864464,PUK CHON 2,,1095,4.47,0.0,Exact
8864531,8864531,MARK V,,1110,4.12,0.0,Exact
8864608,8864608,KANAZAWA MARU No. 11,,539,3.28,0.0,Exact
8864660,8864660,SKILL,"Reefer-<=1,999dwt",162,2.0,0.0,Exact
8864816,8864816,LU SI,"Reefer-<=1,999dwt",60,2.45,0.0,Exact
8864907,8864907,ILIA 10,,1199,3.96,0.0,Exact
8864921,8864921,HONG XIANG,,1313,4.17,0.0,Exact
8864957,8864957,ALMAS,,1100,4.1,0.0,Exact
8865030,8865030,TAISHO 31,,1188,4.4,0.0,Exact
8865054,8865054,DAITEN,,500,2.87,0.0,Exact
8865080,8865080,SP MARINE,,500,2.9,0.0,Exact
8865212,8865212,GENKAI,,288,5.3,0.0,Exact
8865315,8865315,MYOSHO MARU No. 8,,495,2.89,0.0,Exact
8865573,8865573,KOWAN MARU No. 1,,551,3.3,0.0,Exact
8866151,8866151,ALEXU 16,,722,2.16,0.0,Exact
8866577,8866577,SIANG PING No. 1,,492,2.207,0.0,Exact
8867143,8867143,NAVIGER-1,"Tanker-5,000-7,499dwt",6574,4.46,82.1,Exact
8867179,8867179,MEKHANIK VORONKOV,"Tanker-5,000-7,499dwt",6653,4.46,0.0,Exact
8867870,8867870,SPARTAN,,0,3.556,0.0,Exact
8867882,8867882,JAMES T,,0,0.0,0.0,Exact
8867894,8867894,SITKA,,0,0.0,0.0,Exact
8867911,8867911,ISLAND MIST,,0,0.0,0.0,Exact
8868460,8868460,SEAPRIMFICO 02,"Reefer-<=1,999dwt",625,3.4,0.0,Exact
8870190,8870190,YALDA,,1448,4.1,0.0,Exact
8870516,8870516,SADA MARU No. 36,,800,0.0,0.0,Exact
8870671,8870671,CHICHI MARU No. 1,,400,2.57,0.0,Exact
8870970,8870970,TORTUGA V,,100,2.1,0.0,Exact
8870982,8870982,CAPTAIN CHRISTIAN,,0,0.0,0.0,Exact
8871869,8871869,TICINO,,0,4.13,0.0,Exact
8872461,8872461,FITRIA JAYA,,378,1.99,0.0,Exact
8873518,8873518,MUARA PERMAI,,0,1.4,0.0,Exact
8873623,8873623,WAYABULA II,,0,0.0,0.0,Exact
8873714,8873714,L. C. T. FAO,,780,2.2,0.0,Exact
