direction,port_consolidated,group,commodity,cargo,cargo_detail,country,ves_mt,ves_value_usd,records
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",GERMANY,13122.0,10166631,6
Import,"LAKE CHARLES, LA",Dry Bulk,Construction Materials,Cement,Cement,VIETNAM,13030.0,604500,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Coal,Coke,CHINA,12977.7,2045909,2
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,SPAIN,12740.0,7532516,2
Import,"LAKE CHARLES, LA",Dry Bulk,Non Ferrous Raw Materials,Tio2,Tio2,SIERRA LEONE,12726.9,27460648,1
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Tallow,COLOMBIA,12418.9,12528225,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,SOUTH AFRICA,12248.0,6363238,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,TURKEY,12234.4,7258000,6
Import,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,NIGERIA,12130.6,8980797,1
Import,"LAKE CHARLES, LA",Dry Bulk,Construction Materials,Limestone,Limestone,TURKEY,12107.5,138371,1
Import,Lower Miss River,Dry Bulk,Metals,Zinc,Zinc,AUSTRALIA,11901.7,36223247,1
Import,Lower Miss River,Dry Bulk,Agricultural,Sugar,Sugar,GUATEMALA,11854.9,5232042,3
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",UNITED KINGDOM,11778.6,16792671,2
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,CHINA,11729.0,74999617,114
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,FerroAlloys,FerroAlloys,GEORGIA,11633.9,14729435,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,MALAYSIA,11544.1,23929018,10
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,COLOMBIA,11513.1,27205572,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,"KOREA, SOUTH",11493.6,10113316,1
Import,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,SPAIN,11331.0,3404794,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,SINGAPORE,11194.1,37704330,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,MOROCCO,11000.0,6683875,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",CHINA,10975.4,28779525,52
Import,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,UNITED KINGDOM,10667.1,5073751,1
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Coconut Oil,INDONESIA,10662.5,27174254,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Acrylonitrile,Acrylonitrile,"KOREA, SOUTH",10395.7,12997403,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,ARGENTINA,10387.2,3765182,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,BELGIUM,10363.4,9195148,1
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",URUGUAY,10347.9,13220437,1
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,Iron Ore,Iron Ore,AUSTRALIA,10115.0,1446344,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,GERMANY,10090.7,9863882,1
Import,Lower Miss River,x,x,x,x,NICARAGUA,10058.4,68160159,21
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,FerroAlloys,FerroAlloys,ALBANIA,10007.7,19317876,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",CHILE,9974.0,9494280,4
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",CHILE,9920.0,17095776,6
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Fluorspar,Fluorspar,CHINA,9640.2,5086679,3
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,NORWAY,9635.9,869744,2
Import,Lower Miss River,Dry Bulk,Carbon Products,Graphite,Graphite,MOZAMBIQUE,9612.0,7208038,1
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",INDIA,9147.1,8680100,4
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,ZAMBIA,9082.8,85579359,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Coal,Coke,SOUTH AFRICA,9074.1,4151249,1
Import,Lower Miss River,x,x,x,x,ARGENTINA,9068.0,12209066,10
Import,"LAKE CHARLES, LA",Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,FRANCE,8979.9,6806368,1
Import,Lower Miss River,Dry Bulk,Fertilizer,PhosRock,PhosRock,SOUTH AFRICA,8957.2,4809151,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,SAUDI ARABIA,8948.0,7577777,1
Import,"LAKE CHARLES, LA",Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",LATVIA,8897.4,5244398,2
Import,Lower Miss River,Dry Bulk,Non Ferrous Raw Materials,Tio2,Tio2,SOUTH AFRICA,8891.0,17557700,1
Import,Lower Miss River,x,x,x,x,GERMANY,8881.7,143121810,224
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",VIETNAM,8585.2,6592471,5
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,COTE D'IVOIRE,8531.2,15991802,1
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Tallow,VIETNAM,8499.2,8499227,1
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,FerroAlloys,FerroAlloys,SPAIN,8429.2,13064887,4
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,CANADA,8287.6,313889,1
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,Iron Ore,Iron Ore,SOUTH AFRICA,8201.5,1277163,1
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Talc,Talc,FINLAND,8092.3,1548875,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,JAPAN,7954.4,19184530,15
Import,"LAKE CHARLES, LA",Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",FINLAND,7813.6,4546810,2
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,NEW ZEALAND,7735.1,5969039,1
Import,Lower Miss River,x,x,x,x,HONDURAS,7660.2,51612318,22
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,FINLAND,7525.0,2791679,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,GERMANY,7260.1,216054811,92
Import,Lower Miss River,x,x,x,x,INDONESIA,7231.7,33778812,24
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,THAILAND,7098.3,12255101,8
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,MALAYSIA,6902.5,8934717,1
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,VIETNAM,6837.5,14139974,8
Import,Lower Miss River,x,x,x,x,SPAIN,6810.5,62106109,73
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",TURKEY,6808.2,7708802,5
Import,Lower Miss River,x,x,x,x,INDIA,6790.8,36729717,98
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Barite,Barite,VIETNAM,6700.0,8480065,3
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,ITALY,6552.1,190742626,64
Import,Lower Miss River,Dry Bulk,Agricultural,Grain,Seed Cake,TURKEY,6300.0,2286585,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,INDIA,6286.2,2742131,7
Import,Lower Miss River,x,x,x,x,COSTA RICA,6204.4,44321867,13
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,BRAZIL,6200.8,48221797,3
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,GUATEMALA,6178.1,11791549,5
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Clean Products,Gasoline,SINGAPORE,6130.7,6865767,1
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,"KOREA, SOUTH",6037.3,59775528,3
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Tallow,CANADA,6000.5,5220429,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,JAPAN,6000.0,6969000,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,OMAN,5958.2,3253176,1
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,INDIA,5909.4,58035778,1
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",PARAGUAY,5792.4,6529548,2
Import,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,BRAZIL,5757.7,2051632,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,ITALY,5729.8,7621086,2
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,FerroAlloys,FerroAlloys,ICELAND,5708.5,7825704,1
Import,Lower Miss River,x,x,x,x,"KOREA, SOUTH",5692.8,55837847,70
Import,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,TURKEY,5500.0,3932500,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Slag & Ash,Slag & Ash,GUYANA,5487.0,452708,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",JAPAN,5475.8,35110356,13
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,POLAND,5421.7,44233313,19
Import,"MORGAN CITY, LA",Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,BELGIUM,5312.5,7844238,2
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Concentrates,AUSTRALIA,5181.4,9286300,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Coal,Coke,COLOMBIA,5115.1,1950282,1
Import,"LAKE CHARLES, LA",x,x,x,x,VIETNAM,5059.8,14737810,2
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats",Tallow,INDONESIA,5036.3,4999994,1
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,CHILE,5007.4,21490280,4
Import,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,INDIA,5000.0,546000,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Tubular Goods,GERMANY,4997.5,50807577,6
Import,Lower Miss River,Dry Bulk,Agricultural,Grain,Seed Cake,RUSSIA,4811.9,1684165,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",ESTONIA,4753.5,5994971,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,INDIA,4673.1,2893071,4
Import,Lower Miss River,x,x,x,x,SOUTH AFRICA,4647.6,5854516,8
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,ITALY,4564.7,11022372,6
Import,Lower Miss River,x,x,x,x,BELGIUM,4558.3,24412251,43
Import,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,FRANCE,4474.2,8913222,1
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Clay,Clay,TURKEY,4400.0,233165,1
Import,Lower Miss River,x,x,x,x,JAPAN,4278.4,72778885,65
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Concentrates,Concentrates,SOUTH AFRICA,4148.7,7585201,1
Import,Lower Miss River,x,x,x,x,PERU,4082.6,23118356,30
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Tubular Goods,"KOREA, SOUTH",4027.8,4761461,5
Import,Lower Miss River,Dry Bulk,Metals,Copper,Copper,BELGIUM,3964.5,36509528,3
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",PERU,3963.9,71668694,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,CAMBODIA,3953.8,3921345,2
Import,Lower Miss River,Plastics,x,x,x,CHINA,3890.7,10612806,42
Import,Lower Miss River,x,x,x,x,THAILAND,3879.5,81029126,42
Import,"MORGAN CITY, LA",Liquid Bulk,Chemicals,Olefins,Olefins,BELGIUM,3863.9,5177617,1
Import,Lower Miss River,x,x,x,x,FRANCE,3800.1,49080395,95
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,GREECE,3684.5,17411767,1
Import,"LAKE CHARLES, LA",Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",SWEDEN,3682.8,2743098,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Graphite,Graphite,CHINA,3569.4,2681965,2
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,SPAIN,3558.9,4866025,15
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,ITALY,3542.1,20756365,21
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,VIETNAM,3500.0,14653779,7
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,MALAYSIA,3483.0,100260828,15
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,MALAYSIA,3472.8,9343640,2
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,Slabs,Slabs,JAPAN,3453.2,5080050,2
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,QATAR,3420.8,9205416,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,ISRAEL,3318.4,9636274,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,SPAIN,3297.3,5613924,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,CHILE,3285.9,42129080,4
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,CHILE,3273.2,8909473,3
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",CANADA,3207.8,3553657,1
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Fuel Oil,FINLAND,3171.6,1790292,1
Import,Lower Miss River,Dry Bulk,Metals,Lead,Lead,SOUTH AFRICA,3046.4,6325754,1
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,BRAZIL,3035.5,25625491,32
Import,Lower Miss River,Dry,Reefer,Reefer,Reefer,CHINA,3034.2,2601830,8
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",UKRAINE,3018.2,4264763,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,BELGIUM,3016.0,8401474,1
Import,Lower Miss River,Dry Bulk,Carbon Products,Petcoke,Calcined Petcoke,UNITED KINGDOM,2999.8,1273425,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,ITALY,2977.5,6380862,14
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",BELGIUM,2882.6,3963708,1
Import,Lower Miss River,Dry Bulk,Agricultural,Grain,Grain,CHILE,2792.2,5041258,1
Import,Lower Miss River,x,x,x,x,MALAYSIA,2766.8,12157624,32
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,EGYPT,2761.1,1764217,1
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,INDIA,2737.4,2525432,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,AUSTRIA,2687.7,922055,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Long Products,BULGARIA,2668.1,1694269,1
Import,Lower Miss River,Dry Bulk,Agricultural,Grain,SBM,TOGO,2642.4,2134540,1
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,Flat Rolled,MALAYSIA,2630.6,1609949,1
Import,Lower Miss River,Dry Bulk,Agricultural,Sugar,Sugar,COLOMBIA,2625.0,2570258,4
Import,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,AUSTRALIA,2615.4,1707989,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,TAIWAN,2592.9,4247899,10
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Coal Tar,LATVIA,2551.0,1149851,1
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,MALAYSIA,2541.2,5510595,3
Import,Lower Miss River,x,x,x,x,UNITED KINGDOM,2535.9,27134708,132
Import,Lower Miss River,x,x,x,x,CHILE,2531.6,26880543,32
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",MALAYSIA,2523.5,7202885,9
Import,Lower Miss River,Dry Bulk,Metals,Aluminum,Aluminum,SPAIN,2479.7,9045023,7
Import,Lower Miss River,Dry Bulk,Non Ferrous Raw Materials,Alumina,Alumina,INDIA,2441.2,2272281,1
Import,Lower Miss River,Liquid Bulk,Chemicals,Benzene,Benzene,GERMANY,2439.7,2483205,2
Import,Lower Miss River,Dry Bulk,Carbon Products,Coal,Anthracite,UNITED KINGDOM,2427.4,198640,1
Import,Lower Miss River,Liquid Bulk,Petroleum Products,Dirty Products,Light Oils,FRANCE,2366.1,1034703,1
Import,Lower Miss River,Dry Bulk,Forestry,Pulp & Paper,Paper,CZECH REPUBLIC,2350.5,3771242,2
Import,Lower Miss River,x,x,x,x,TAIWAN,2308.1,16012561,55
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,CHINA,2230.7,4160709,35
Import,Lower Miss River,Dry Bulk,Minerals & Ores,Fluorspar,Fluorspar,MONGOLIA,2227.6,1078633,1
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,INDIA,2212.2,5736676,16
Import,Lower Miss River,Dry Bulk,Misc Bulk,Misc Bulk,Misc Bulk,NETHERLANDS,2170.9,9063230,2
Import,Lower Miss River,Dry Bulk,Construction Materials,Aggregates,Aggregates,SOUTH AFRICA,2124.7,1033536,5
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",NICARAGUA,2098.2,3052897,1
Import,Lower Miss River,x,x,x,x,NETHERLANDS,2092.0,18389883,70
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,UNITED KINGDOM,2054.1,5699747,14
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,GUATEMALA,2046.0,6548523,2
Import,Lower Miss River,Dry Bulk,Ferrous Raw Materials,FerroAlloys,FerroAlloys,CHINA,2022.3,1060770,3
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Lumber, Board",SWEDEN,2021.4,2695818,4
Import,Lower Miss River,Dry Bulk,Construction Materials,Cement,Cement,INDONESIA,2009.9,2694018,1
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",COLOMBIA,2000.9,1847559,1
Import,Lower Miss River,Dry Bulk,Forestry,"Lumber, Board","Plywood, MDF",BRAZIL,1920.1,1295780,1
Import,Lower Miss River,x,x,x,x,UGANDA,1913.8,12101254,2
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",THAILAND,1905.3,9183469,14
Import,Lower Miss River,x,x,x,x,ECUADOR,1873.7,5527645,10
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,ITALY,1853.4,4998673,19
Import,"MORGAN CITY, LA",Dry Bulk,General Cargo,General Cargo,General Cargo,CHINA,1775.9,13239496,18
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,THAILAND,1756.1,27025008,17
Import,Lower Miss River,Liquid Bulk,Agricultural,"Vegetable Oils, Animal Fats, Sugar Fats","Vegetable Oils, Animal Fats, Sugar Fats",IRELAND,1752.8,2410107,2
Import,Lower Miss River,Dry Bulk,Steel,Finished Steel,"Steel, Nos",ITALY,1721.2,28011938,20
Import,Lower Miss River,Dry Bulk,Metals,Zinc Concentrate,Zinc Concentrate,IRELAND,1705.0,9553475,1
Import,"MORGAN CITY, LA",x,x,x,x,MEXICO,1702.4,11532567,2
Import,Lower Miss River,x,x,x,x,EL SALVADOR,1671.8,10684545,48
Import,Lower Miss River,Dry Bulk,General Cargo,General Cargo,General Cargo,INDIA,1659.1,14963685,28
Import,Lower Miss River,Liquid Bulk,Chemicals,Misc Chemicals,Misc Chemicals,PERU,1582.7,1023660,1
Import,Lower Miss River,Dry Bulk,Fertilizer,Fertilizer,Fertilizer,KAZAKHSTAN,1580.5,749566,1
Import,Lower Miss River,x,x,x,x,SWEDEN,1576.7,10525342,39
Import,Lower Miss River,Dry Bulk,Agricultural,Rubber,Rubber,MALAYSIA,1543.2,3863463,4
