direction,port_code,port_name,commodity,hs6_description,cty_code,country_name,total_value_ytd,ves_value_ytd,ves_mt_ytd
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901420,OPTICAL INSTRUMENTS AND APPLIANCES FOR AERONAUTICAL OR SPACE NAVIGATION (OTHER THAN COMPASSES),4279,FRANCE,81194654,413188,5.594
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901420,OPTICAL INSTRUMENTS AND APPLIANCES FOR AERONAUTICAL OR SPACE NAVIGATION (OTHER THAN COMPASSES),4280,GERMANY,19976394,194150,3.574
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901420,OPTICAL INSTRUMENTS AND APPLIANCES FOR AERONAUTICAL OR SPACE NAVIGATION (OTHER THAN COMPASSES),5590,SINGAPORE,3003309,698361,10.638
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901480,SHIP' LOGS AND DEPTH-SOUNDING APPARATUS FOR NAVIGATION,4039,NORWAY,536739,40236,0.117
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901490,PARTS & ACCESSORIES FOR DIRECTION FINDING COMPASSES AND OTHER NAVIGATIONAL INSTRUMENTS AND APPLIANCES,4039,NORWAY,306050,11556,0.083
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901490,PARTS & ACCESSORIES FOR DIRECTION FINDING COMPASSES AND OTHER NAVIGATIONAL INSTRUMENTS AND APPLIANCES,4279,FRANCE,24364263,102392,0.708
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901520,THEODOLITES AND TACHYOMETERS,5590,SINGAPORE,118974,118974,0.713
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901520,THEODOLITES AND TACHYOMETERS,5700,CHINA,65227,65227,0.391
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901530,LEVELS (SURVEYING),4370,HUNGARY,12851,12851,0.077
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901530,LEVELS (SURVEYING),5700,CHINA,165372,145917,4.418
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901580,"OPTICAL SURVEYING, HYDROGRAPHIC, OCEANOGRAPHIC, HYDROLOGICAL, METEOROLOGICAL OR GEOPHYSICAL INSTRUMENTS AND APPLIANCES, EXC RANGEFINDER&COMPASSES, NES",4039,NORWAY,826910,30790,0.09
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901580,"OPTICAL SURVEYING, HYDROGRAPHIC, OCEANOGRAPHIC, HYDROLOGICAL, METEOROLOGICAL OR GEOPHYSICAL INSTRUMENTS AND APPLIANCES, EXC RANGEFINDER&COMPASSES, NES",4120,UNITED KINGDOM,14017506,16821,0.064
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901580,"OPTICAL SURVEYING, HYDROGRAPHIC, OCEANOGRAPHIC, HYDROLOGICAL, METEOROLOGICAL OR GEOPHYSICAL INSTRUMENTS AND APPLIANCES, EXC RANGEFINDER&COMPASSES, NES",4210,NETHERLANDS,837487,16881,0.145
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901580,"OPTICAL SURVEYING, HYDROGRAPHIC, OCEANOGRAPHIC, HYDROLOGICAL, METEOROLOGICAL OR GEOPHYSICAL INSTRUMENTS AND APPLIANCES, EXC RANGEFINDER&COMPASSES, NES",4280,GERMANY,2939473,9548,0.116
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901590,PARTS AND ACCESSORIES FOR SURVEYING,4039,NORWAY,561840,11307,0.11
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901590,PARTS AND ACCESSORIES FOR SURVEYING,4419,SWITZERLAND,341167,2647,0.024
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901590,PARTS AND ACCESSORIES FOR SURVEYING,5700,CHINA,1517546,21073,0.28
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901780,"INSTRUMENTS FOR MEASURING LENGTH, NESOI",5700,CHINA,27025,11418,5.299
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901819,"ELECTRO-DIAGNOSTIC APPARATUS FOR FUNCTIONAL EXPLORATORY EXAMINATION, AND PARTS AND ACCESSORIES THEREOF",4190,IRELAND,2703078,254830,2.06
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901819,"ELECTRO-DIAGNOSTIC APPARATUS FOR FUNCTIONAL EXPLORATORY EXAMINATION, AND PARTS AND ACCESSORIES THEREOF",4280,GERMANY,172208288,25026,0.092
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901832,TUBULAR METAL NEEDLES AND NEEDLES FOR SUTURES AND PARTS AND ACCESSORIES THEREOF,4280,GERMANY,2757132,333564,2.543
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901832,TUBULAR METAL NEEDLES AND NEEDLES FOR SUTURES AND PARTS AND ACCESSORIES THEREOF,4351,CZECH REPUBLIC,277569,277569,0.509
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",2010,MEXICO,446597,19637,0.282
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",2470,DOMINICAN REPUBLIC,33611625,3407168,35.655
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",4190,IRELAND,69370644,105106,2.715
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",4351,CZECH REPUBLIC,5037398,4479450,32.942
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",4759,ITALY,706983,178454,16.643
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",5570,MALAYSIA,160358,16567,0.053
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",5700,CHINA,1777879,171655,0.82
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901839,"BOUGIES, CATHETERS, DRAINS AND SONDES AND PARTS AND ACCESSORIES",7800,SEYCHELLES,8520,8520,0.044
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901890,"OPTICAL INSTRUMENTS AND APPLIANCES AND PARTS AND ACCESSORIES, NESOI",2230,COSTA RICA,181779836,4943783,123.86
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901890,"OPTICAL INSTRUMENTS AND APPLIANCES AND PARTS AND ACCESSORIES, NESOI",2470,DOMINICAN REPUBLIC,27247939,36881,0.136
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901910,MECHANO-THERAPY APPLIANCES AND MASSAGE APPARATUS; PARTS AND ACCESSORIES,4120,UNITED KINGDOM,305312,14250,1.022
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901910,MECHANO-THERAPY APPLIANCES AND MASSAGE APPARATUS; PARTS AND ACCESSORIES,4280,GERMANY,264979,2180,0.028
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901910,MECHANO-THERAPY APPLIANCES AND MASSAGE APPARATUS; PARTS AND ACCESSORIES,4370,HUNGARY,153466,100261,15.634
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901910,MECHANO-THERAPY APPLIANCES AND MASSAGE APPARATUS; PARTS AND ACCESSORIES,5700,CHINA,649227,202671,35.347
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901910,MECHANO-THERAPY APPLIANCES AND MASSAGE APPARATUS; PARTS AND ACCESSORIES,5830,TAIWAN,316729,278346,21.279
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901920,"OZONE THERAPY, OXYGEN THERAPY, AEROSOL THERAPY, ARTIFICAL RESPIRATION OR OTHER THERAPEUTIC RESPIRATION APPARATUS; PARTS AND ACCESSORIES",4190,IRELAND,3136900,132996,0.898
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901920,"OZONE THERAPY, OXYGEN THERAPY, AEROSOL THERAPY, ARTIFICAL RESPIRATION OR OTHER THERAPEUTIC RESPIRATION APPARATUS; PARTS AND ACCESSORIES",4759,ITALY,129222,108720,7.587
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901920,"OZONE THERAPY, OXYGEN THERAPY, AEROSOL THERAPY, ARTIFICAL RESPIRATION OR OTHER THERAPEUTIC RESPIRATION APPARATUS; PARTS AND ACCESSORIES",5570,MALAYSIA,324833,168370,1.333
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",901920,"OZONE THERAPY, OXYGEN THERAPY, AEROSOL THERAPY, ARTIFICAL RESPIRATION OR OTHER THERAPEUTIC RESPIRATION APPARATUS; PARTS AND ACCESSORIES",5700,CHINA,315338,53724,0.338
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902000,UNDERWATER BREATHING DEVICES DESIGNED AS A COMPLETE UNIT TO BE CARRIED ON THE PERSON AND NOT REQUIRING ATTENDANTS,4279,FRANCE,21003337,45655,4.81
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902000,UNDERWATER BREATHING DEVICES DESIGNED AS A COMPLETE UNIT TO BE CARRIED ON THE PERSON AND NOT REQUIRING ATTENDANTS,4280,GERMANY,4822657,180064,20.414
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902000,UNDERWATER BREATHING DEVICES DESIGNED AS A COMPLETE UNIT TO BE CARRIED ON THE PERSON AND NOT REQUIRING ATTENDANTS,5700,CHINA,516717,14720,0.87
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902300,"INSTRUMENTS, APPARATUS AND MODELS, DESIGNED FOR DEMONSTRATIONAL PURPOSES, UNSUITABLE FOR OTHER USES, AND PARTS AND ACCESSORIES",3550,URUGUAY,5555,5555,0.032
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902300,"INSTRUMENTS, APPARATUS AND MODELS, DESIGNED FOR DEMONSTRATIONAL PURPOSES, UNSUITABLE FOR OTHER USES, AND PARTS AND ACCESSORIES",4700,SPAIN,856039,558011,1.689
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902300,"INSTRUMENTS, APPARATUS AND MODELS, DESIGNED FOR DEMONSTRATIONAL PURPOSES, UNSUITABLE FOR OTHER USES, AND PARTS AND ACCESSORIES",5700,CHINA,2821428,9380,0.921
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,4279,FRANCE,8100760,11700,0.045
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,4280,GERMANY,3372804,20023,0.351
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,4550,POLAND,167454,53757,0.433
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,4759,ITALY,814537,102502,1.586
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,5590,SINGAPORE,46315,2600,0.192
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,5700,CHINA,4914598,20775,2.521
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,5800,"KOREA, SOUTH",417531,254388,3.561
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902519,PYROMETERS NOT COMBINED WITH OTHER INSTRUMENTS,5880,JAPAN,230310,5810,0.127
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902580,"BAROMETERS, NOT COMBINED WITH OTHER INSTRUMENTS, NESOI",4120,UNITED KINGDOM,816542,5924,0.04
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902580,"BAROMETERS, NOT COMBINED WITH OTHER INSTRUMENTS, NESOI",4280,GERMANY,1176614,24224,1.267
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902580,"BAROMETERS, NOT COMBINED WITH OTHER INSTRUMENTS, NESOI",4759,ITALY,144230,3501,0.08
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902590,"PARTS AND ACCESSORIES FOR HYDROMETERS AND SIMILAR FLOATING INSTRUMENTS, THEROMETERS, PYROMETERS, BAROMETERS, HYGROMETERS AND PSYCHROMETERS",4330,AUSTRIA,20268,17618,0.084
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,2010,MEXICO,949304,136712,0.478
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4010,SWEDEN,572479,3163,0.05
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4039,NORWAY,2280,2280,0.005
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4120,UNITED KINGDOM,14024687,21997,0.987
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4210,NETHERLANDS,2079090,46651,3.076
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4231,BELGIUM,1436950,1158693,11.952
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4279,FRANCE,8058367,400866,6.717
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4280,GERMANY,8488499,308703,1.779
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4351,CZECH REPUBLIC,269002,161874,7.902
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4419,SWITZERLAND,995042,87447,1.041
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,4759,ITALY,213846,9803,0.115
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,5700,CHINA,2211752,282536,1.573
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,5800,"KOREA, SOUTH",554417,482700,22.544
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902610,FLOW METERS FOR MEASURING OR CHECKING THE FLOW OR LEVEL OF LIQUIDS,5880,JAPAN,2356176,34747,0.455
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,3510,BRAZIL,95305,12150,0.083
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4039,NORWAY,233180,27069,0.1
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4050,FINLAND,102610,29700,0.335
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4099,DENMARK,189739,38712,0.64
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4120,UNITED KINGDOM,17860845,2585,0.016
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4279,FRANCE,18577743,22336,0.032
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4280,GERMANY,11972290,103029,0.619
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4330,AUSTRIA,1957358,234264,1.575
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4419,SWITZERLAND,4519179,2715,0.022
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4700,SPAIN,69946,3957,0.162
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4759,ITALY,1395009,14526,0.132
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,4850,ROMANIA,290380,51550,0.461
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,5570,MALAYSIA,85412,12708,0.094
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,5700,CHINA,4059950,2862,1.295
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,5800,"KOREA, SOUTH",482447,162157,2.197
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902620,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING PRESSURE,5880,JAPAN,655761,8852,0.116
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902680,"INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING OTHER VARIABLES OF LIQUIDS OR GASES, NESOI",4190,IRELAND,3254110,68666,0.806
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902690,"PARTS AND ACCESSORIES FOR INSTRUMENTS AND APPARATUS FOR MEASURING OR  CHECKING THE FLOW, LEVEL, PRESSURE OR OTHER VARIABLES OF LIQUIDS OR GASES",1220,CANADA,2338209,6194,0.005
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902690,"PARTS AND ACCESSORIES FOR INSTRUMENTS AND APPARATUS FOR MEASURING OR  CHECKING THE FLOW, LEVEL, PRESSURE OR OTHER VARIABLES OF LIQUIDS OR GASES",4330,AUSTRIA,494349,54542,0.576
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902690,"PARTS AND ACCESSORIES FOR INSTRUMENTS AND APPARATUS FOR MEASURING OR  CHECKING THE FLOW, LEVEL, PRESSURE OR OTHER VARIABLES OF LIQUIDS OR GASES",5700,CHINA,1058917,11224,0.035
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,2010,MEXICO,636827,4910,0.159
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4010,SWEDEN,433390,2401,0.01
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4039,NORWAY,70006,28330,0.337
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4099,DENMARK,1265801,2953,0.044
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4120,UNITED KINGDOM,6459484,35410,1.053
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4280,GERMANY,8578179,42412,0.062
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4330,AUSTRIA,174478,32950,0.158
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4419,SWITZERLAND,1446908,68114,0.009
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4550,POLAND,111913,11530,0.327
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902710,GAS OR SMOKE ANALYSIS APPARATUS,4759,ITALY,1152536,46158,0.287
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902789,NUCLEAR MAGNETIC RESONANCES INSTRUMENTS AND APPARATUS (EXCEPT THOSE OF HEADING 9018),4210,NETHERLANDS,1155984,25019,0.384
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902789,NUCLEAR MAGNETIC RESONANCES INSTRUMENTS AND APPARATUS (EXCEPT THOSE OF HEADING 9018),4280,GERMANY,23746817,5549,0.125
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902790,"MICROTOMES, NESOI",4280,GERMANY,74273302,60736,0.865
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902790,"MICROTOMES, NESOI",5880,JAPAN,2840634,5601,0.073
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902810,GAS METERS,4210,NETHERLANDS,267999,247174,1.11
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902920,"SPEEDOMETERS AND TACHOMETERS FOR USE IN CIVIL AIRCRAFT, NESOI",4039,NORWAY,8850,8850,0.118
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902920,"SPEEDOMETERS AND TACHOMETERS FOR USE IN CIVIL AIRCRAFT, NESOI",4280,GERMANY,676701,17705,0.157
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",902990,"PARTS AND ACCESSORIES FOR REVOLUTION COUNTERS, PRODUCTION COUNTERS, TAXIMETERS, ODOMETERS, PEDOMETERS AND THE LIKE",4279,FRANCE,552854,3750,0.032
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903039,"INSTRUMENTS AND APPARATUS WITH A RECORDING DEVICE FOR MEASURING OR CHECKING VOLTAGE, CURRENT, RESISTANCE OR POWER, NESOI",4280,GERMANY,3388383,13569,0.247
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903039,"INSTRUMENTS AND APPARATUS WITH A RECORDING DEVICE FOR MEASURING OR CHECKING VOLTAGE, CURRENT, RESISTANCE OR POWER, NESOI",4759,ITALY,1834971,1738428,11.19
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903082,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING SEMICONDUCTOR WAFERS AND DEVICES,5330,INDIA,1003452,882640,27.35
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903082,INSTRUMENTS AND APPARATUS FOR MEASURING OR CHECKING SEMICONDUCTOR WAFERS AND DEVICES,5570,MALAYSIA,9273750,3715346,167.379
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903090,PARTS AND ACCESSORIES FOR ARTICLES OF SUBHEADING 9030.10,4280,GERMANY,24473488,2069,0.138
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903090,PARTS AND ACCESSORIES FOR ARTICLES OF SUBHEADING 9030.10,4330,AUSTRIA,716919,55951,0.261
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903110,MACHINES FOR BALANCING MECHANICAL PARTS,5700,CHINA,35279,6279,7.404
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903149,PROFILE PROJECTORS,4039,NORWAY,352511,58444,0.349
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903149,PROFILE PROJECTORS,4280,GERMANY,23413991,722190,7.299
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903149,PROFILE PROJECTORS,5800,"KOREA, SOUTH",284264,84868,3.751
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4039,NORWAY,231096,7589,0.006
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4050,FINLAND,8151745,110433,1.647
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4120,UNITED KINGDOM,19302520,25422,0.3
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4279,FRANCE,16336720,485208,0.214
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4280,GERMANY,46628590,1282627,4.565
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4330,AUSTRIA,3650364,1347101,9.974
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4419,SWITZERLAND,19952631,15181,0.043
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,4759,ITALY,2549743,160409,3.464
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,5700,CHINA,4409655,2879,0.025
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,5800,"KOREA, SOUTH",285664,2475,0.047
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903180,EQUIPMENT FOR TESTING ELECTRICAL CHARACTERISTICS OF INTERNAL COMBUSTION ENGINES,5880,JAPAN,2786005,3585,0.02
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903190,"PARTS & ACCESSORIES OF MACHINES, NESOI IN THIS CHAPTER AND FOR PROFILE PROJECTORS",4039,NORWAY,74826,21042,0.15
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903190,"PARTS & ACCESSORIES OF MACHINES, NESOI IN THIS CHAPTER AND FOR PROFILE PROJECTORS",4279,FRANCE,7097077,211365,1.734
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903190,"PARTS & ACCESSORIES OF MACHINES, NESOI IN THIS CHAPTER AND FOR PROFILE PROJECTORS",4280,GERMANY,28828260,33027,0.023
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903190,"PARTS & ACCESSORIES OF MACHINES, NESOI IN THIS CHAPTER AND FOR PROFILE PROJECTORS",5700,CHINA,1815518,7752,0.317
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903210,THERMOSTATS,4120,UNITED KINGDOM,215493,3340,0.038
Import,2002,"South Louisiana, LA (Gramercy-Reserve)",903220,MANOSTATS,4279,FRANCE,776214,69564,1.35
